Chromosome	Start	End	Type	chr	med_start3kb	med_end3kb	enhancer	diff_CNV_intersect	q	G.score	average.amplitude	frequency
16	83830500	83926380	Del	16	83835897	83836084	chr16:83835897-83836084	187	3.558545	0.084808	0.522213	0.640741
16	83931481	83961769	Del	16	83953538	83953937	chr16:83953538-83953937	399	2.484637	0.077991	0.521824	0.642593
16	83931481	83961769	Del	16	83960761	83960901	chr16:83960761-83960901	140	2.484637	0.077991	0.521824	0.642593
16	84176742	84937287	Del	16	84676809	84677221	chr16:84676809-84677221	412	2.638669	0.079094	0.522013	0.641667
16	84176742	84937287	Del	16	84677292	84677600	chr16:84677292-84677600	308	2.638669	0.079094	0.522013	0.641667
16	84176742	84937287	Del	16	84704578	84704887	chr16:84704578-84704887	309	2.638669	0.079094	0.522013	0.641667
16	85146530	85340022	Del	16	85202555	85203049	chr16:85202555-85203049	494	2.270815	0.076587	0.521201	0.642593
16	85146530	85340022	Del	16	85264175	85264500	chr16:85264175-85264500	325	2.270815	0.076587	0.521201	0.642593
16	85347934	85708499	Del	16	85355565	85356105	chr16:85355565-85356105	540	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85368480	85368758	chr16:85368480-85368758	278	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85395325	85395548	chr16:85395325-85395548	223	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85397523	85397640	chr16:85397523-85397640	117	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85398689	85398993	chr16:85398689-85398993	304	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85405119	85405354	chr16:85405119-85405354	235	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85415557	85415973	chr16:85415557-85415973	416	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85418434	85418651	chr16:85418434-85418651	217	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85424430	85424739	chr16:85424430-85424739	309	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85428961	85429169	chr16:85428961-85429169	208	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85450092	85450367	chr16:85450092-85450367	275	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85456219	85456617	chr16:85456219-85456617	398	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85458916	85459273	chr16:85458916-85459273	357	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85470615	85470779	chr16:85470615-85470779	164	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85471045	85471389	chr16:85471045-85471389	344	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85473143	85473232	chr16:85473143-85473232	89	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85496879	85497321	chr16:85496879-85497321	442	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85497347	85497685	chr16:85497347-85497685	338	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85498599	85498960	chr16:85498599-85498960	361	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85499556	85499891	chr16:85499556-85499891	335	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85522483	85522579	chr16:85522483-85522579	96	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85548685	85548970	chr16:85548685-85548970	285	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85557334	85557622	chr16:85557334-85557622	288	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85558121	85558453	chr16:85558121-85558453	332	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85558951	85559083	chr16:85558951-85559083	132	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85569070	85569366	chr16:85569070-85569366	296	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85586399	85586765	chr16:85586399-85586765	366	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85586938	85587370	chr16:85586938-85587370	432	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85591342	85591727	chr16:85591342-85591727	385	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85600571	85600865	chr16:85600571-85600865	294	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85601000	85601159	chr16:85601000-85601159	159	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85603305	85603679	chr16:85603305-85603679	374	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85603902	85604423	chr16:85603902-85604423	521	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85604470	85605423	chr16:85604470-85605423	953	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85606114	85606473	chr16:85606114-85606473	359	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85608106	85608214	chr16:85608106-85608214	108	2.80546	0.080096	0.521833	0.640741
16	85347934	85708499	Del	16	85623714	85624085	chr16:85623714-85624085	371	2.80546	0.080096	0.521833	0.640741
16	85728651	85801898	Del	16	85785568	85785942	chr16:85785568-85785942	374	2.852182	0.080497	0.523044	0.638889
16	85827400	85925347	Del	16	85887219	85887557	chr16:85887219-85887557	338	2.998416	0.081399	0.523139	0.639815
16	85925458	86361814	Del	16	86016233	86016516	chr16:86016233-86016516	283	2.292712	0.076688	0.522353	0.638889
16	85925458	86361814	Del	16	86017264	86017415	chr16:86017264-86017415	151	2.292712	0.076688	0.522353	0.638889
16	86609658	86616155	Del	16	86609499	86609840	chr16:86609499-86609840	182	2.499588	0.078091	0.522521	0.637963
16	86617795	87345557	Del	16	86619952	86620235	chr16:86619952-86620235	283	4.361306	0.089218	0.522521	0.637963
16	86617795	87345557	Del	16	86698129	86698417	chr16:86698129-86698417	288	4.361306	0.089218	0.522521	0.637963
16	86617795	87345557	Del	16	86698644	86698785	chr16:86698644-86698785	141	4.361306	0.089218	0.522521	0.637963
16	86617795	87345557	Del	16	86713823	86714104	chr16:86713823-86714104	281	4.361306	0.089218	0.522521	0.637963
16	86617795	87345557	Del	16	86775121	86775409	chr16:86775121-86775409	288	4.361306	0.089218	0.522521	0.637963
16	86617795	87345557	Del	16	86795224	86795595	chr16:86795224-86795595	371	4.361306	0.089218	0.522521	0.637963
16	86617795	87345557	Del	16	86797610	86797756	chr16:86797610-86797756	146	4.361306	0.089218	0.522521	0.637963
16	86617795	87345557	Del	16	86962886	86963146	chr16:86962886-86963146	260	4.361306	0.089218	0.522521	0.637963
16	86617795	87345557	Del	16	86963366	86964014	chr16:86963366-86964014	648	4.361306	0.089218	0.522521	0.637963
16	86617795	87345557	Del	16	86964858	86965748	chr16:86964858-86965748	890	4.361306	0.089218	0.522521	0.637963
16	86617795	87345557	Del	16	87098907	87099213	chr16:87098907-87099213	306	4.361306	0.089218	0.522521	0.637963
16	87353428	87410263	Del	16	87359959	87360279	chr16:87359959-87360279	320	4.250641	0.088617	0.525299	0.639815
16	87440429	87627784	Del	16	87574851	87574952	chr16:87574851-87574952	101	4.188633	0.088316	0.525774	0.640741
16	87728295	87852975	Del	16	87810498	87810587	chr16:87810498-87810587	89	3.915005	0.086812	0.524668	0.641667
16	87728295	87852975	Del	16	87823236	87823449	chr16:87823236-87823449	213	3.915005	0.086812	0.524668	0.641667
16	87728295	87852975	Del	16	87840547	87840941	chr16:87840547-87840941	394	3.915005	0.086812	0.524668	0.641667
16	87957458	88490956	Del	16	87980577	87980839	chr16:87980577-87980839	262	6.224832	0.098641	0.524133	0.638889
16	87957458	88490956	Del	16	87981759	87982021	chr16:87981759-87982021	262	6.224832	0.098641	0.524133	0.638889
16	87957458	88490956	Del	16	88266286	88266434	chr16:88266286-88266434	148	6.224832	0.098641	0.524133	0.638889
16	87957458	88490956	Del	16	88275964	88276225	chr16:88275964-88276225	261	6.224832	0.098641	0.524133	0.638889
16	87957458	88490956	Del	16	88299166	88299470	chr16:88299166-88299470	304	6.224832	0.098641	0.524133	0.638889
16	87957458	88490956	Del	16	88337697	88337985	chr16:88337697-88337985	288	6.224832	0.098641	0.524133	0.638889
16	87957458	88490956	Del	16	88338212	88338634	chr16:88338212-88338634	422	6.224832	0.098641	0.524133	0.638889
16	87957458	88490956	Del	16	88340379	88340720	chr16:88340379-88340720	341	6.224832	0.098641	0.524133	0.638889
16	87957458	88490956	Del	16	88365536	88366092	chr16:88365536-88366092	556	6.224832	0.098641	0.524133	0.638889
16	87957458	88490956	Del	16	88366840	88367234	chr16:88366840-88367234	394	6.224832	0.098641	0.524133	0.638889
16	87957458	88490956	Del	16	88448195	88448445	chr16:88448195-88448445	250	6.224832	0.098641	0.524133	0.638889
16	87957458	88490956	Del	16	88450186	88450490	chr16:88450186-88450490	304	6.224832	0.098641	0.524133	0.638889
16	87957458	88490956	Del	16	88474264	88474567	chr16:88474264-88474567	303	6.224832	0.098641	0.524133	0.638889
16	88516379	89304311	Del	16	88700249	88701257	chr16:88700249-88701257	1008	5.077928	0.093028	0.524177	0.639815
16	88516379	89304311	Del	16	88701263	88701663	chr16:88701263-88701663	400	5.077928	0.093028	0.524177	0.639815
16	88516379	89304311	Del	16	88857121	88857244	chr16:88857121-88857244	123	5.077928	0.093028	0.524177	0.639815
16	88516379	89304311	Del	16	88860126	88860280	chr16:88860126-88860280	154	5.077928	0.093028	0.524177	0.639815
16	88516379	89304311	Del	16	88865592	88865963	chr16:88865592-88865963	371	5.077928	0.093028	0.524177	0.639815
16	88516379	89304311	Del	16	88866491	88866710	chr16:88866491-88866710	219	5.077928	0.093028	0.524177	0.639815
16	88516379	89304311	Del	16	89047475	89047792	chr16:89047475-89047792	317	5.077928	0.093028	0.524177	0.639815
16	88516379	89304311	Del	16	89126677	89126907	chr16:89126677-89126907	230	5.077928	0.093028	0.524177	0.639815
17	10743435	11063189	Del	17	10747016	10747338	chr17:10747016-10747338	322	0.746405	0.063756	0.489853	0.597222
17	11468008	11882271	Del	17	11874981	11875002	chr17:11874981-11875002	21	5.867053	0.096937	0.49824	0.598148
17	12921645	13971525	Del	17	13390789	13390935	chr17:13390789-13390935	146	0.892377	0.06526	0.491426	0.587037
17	12921645	13971525	Del	17	13689783	13689996	chr17:13689783-13689996	213	0.892377	0.06526	0.491426	0.587037
17	12921645	13971525	Del	17	13835210	13835376	chr17:13835210-13835376	166	0.892377	0.06526	0.491426	0.587037
17	14112966	15682578	Del	17	15313128	15313509	chr17:15313128-15313509	381	0.602536	0.062152	0.491168	0.584259
17	14112966	15682578	Del	17	15326853	15327179	chr17:15326853-15327179	326	0.602536	0.062152	0.491168	0.584259
17	6914486	6935261	Del	17	6925152	6925653	chr17:6925152-6925653	501	2.404865	0.07749	0.490467	0.608333
17	6937632	6974939	Del	17	6938707	6938851	chr17:6938707-6938851	144	2.250618	0.076387	0.490668	0.608333
17	6937632	6974939	Del	17	6950063	6950446	chr17:6950063-6950446	383	2.250618	0.076387	0.490668	0.608333
17	7020507	7083500	Del	17	7035868	7036444	chr17:7035868-7036444	576	2.029241	0.074783	0.490957	0.609259
17	7217484	7241930	Del	17	7236036	7236269	chr17:7236036-7236269	233	1.824238	0.073279	0.489872	0.606481
17	7664099	7739664	Del	17	7737438	7738736	chr17:7737438-7738736	1298	1.431569	0.070072	0.490409	0.606481
17	7664099	7739664	Del	17	7738822	7740614	chr17:7738822-7740614	842	1.431569	0.070072	0.490409	0.606481
17	7768642	7794487	Del	17	7781804	7782205	chr17:7781804-7782205	401	0.901388	0.06536	0.487437	0.603704
17	7768642	7794487	Del	17	7784207	7784538	chr17:7784207-7784538	331	0.901388	0.06536	0.487437	0.603704
17	8871416	9148060	Del	17	8878761	8878989	chr17:8878761-8878989	228	1.108705	0.067365	0.488776	0.602778
17	8871416	9148060	Del	17	8888376	8888874	chr17:8888376-8888874	498	1.108705	0.067365	0.488776	0.602778
1	7914835	8008968	Del	1	8001518	8001767	chr1:8001518-8001767	249	33.347277	0.185755	0.427469	0.40463
17	987240	1181316	Del	17	1134847	1135025	chr17:1134847-1135025	178	1.672985	0.072076	0.483012	0.577778
17	987240	1181316	Del	17	1149347	1149718	chr17:1149347-1149718	371	1.672985	0.072076	0.483012	0.577778
17	987240	1181316	Del	17	1171565	1171808	chr17:1171565-1171808	243	1.672985	0.072076	0.483012	0.577778
1	8009763	8054289	Del	1	8054249	8054565	chr1:8054249-8054565	40	33.325	0.185654	0.428502	0.40463
1	8056354	8333279	Del	1	8121436	8121582	chr1:8121436-8121582	146	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8137301	8137521	chr1:8137301-8137521	220	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8143203	8143348	chr1:8143203-8143348	145	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8154517	8154933	chr1:8154517-8154933	416	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8173446	8173525	chr1:8173446-8173525	79	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8187209	8187385	chr1:8187209-8187385	176	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8187563	8187834	chr1:8187563-8187834	271	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8194345	8194402	chr1:8194345-8194402	57	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8195042	8195246	chr1:8195042-8195246	204	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8198088	8198334	chr1:8198088-8198334	246	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8214748	8215059	chr1:8214748-8215059	311	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8254637	8254907	chr1:8254637-8254907	270	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8262223	8262541	chr1:8262223-8262541	318	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8263853	8264184	chr1:8263853-8264184	331	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8264458	8264788	chr1:8264458-8264788	330	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8272041	8272390	chr1:8272041-8272390	349	33.269283	0.185554	0.428151	0.40463
1	8056354	8333279	Del	1	8300045	8300389	chr1:8300045-8300389	344	33.269283	0.185554	0.428151	0.40463
18	48486396	48616656	Del	18	48616016	48616044	chr18:48616016-48616044	28	1.292395	0.068969	0.422903	0.333333
18	66381894	67063410	Del	18	66759442	66759620	chr18:66759442-66759620	178	1.91121	0.073881	0.432038	0.325
18	66381894	67063410	Del	18	66808041	66808227	chr18:66808041-66808227	186	1.91121	0.073881	0.432038	0.325
18	67945695	68178291	Del	18	68001159	68001386	chr18:68001159-68001386	227	1.628979	0.071776	0.435818	0.324074
18	67945695	68178291	Del	18	68044126	68044452	chr18:68044126-68044452	326	1.628979	0.071776	0.435818	0.324074
18	67945695	68178291	Del	18	68100758	68101139	chr18:68100758-68101139	381	1.628979	0.071776	0.435818	0.324074
18	67945695	68178291	Del	18	68157445	68157550	chr18:68157445-68157550	105	1.628979	0.071776	0.435818	0.324074
18	71894434	71920369	Del	18	71916623	71916973	chr18:71916623-71916973	350	2.292712	0.076688	0.438299	0.321296
18	72256692	72266291	Del	18	72258105	72258532	chr18:72258105-72258532	427	2.499588	0.078091	0.440735	0.322222
18	72778216	72912469	Del	18	72779013	72779193	chr18:72779013-72779193	180	2.979479	0.081299	0.442509	0.326852
18	72778216	72912469	Del	18	72779359	72779673	chr18:72779359-72779673	314	2.979479	0.081299	0.442509	0.326852
18	72778216	72912469	Del	18	72782580	72783607	chr18:72782580-72783607	1027	2.979479	0.081299	0.442509	0.326852
18	72778216	72912469	Del	18	72798171	72798473	chr18:72798171-72798473	302	2.979479	0.081299	0.442509	0.326852
18	73121331	74066688	Del	18	74061111	74061285	chr18:74061111-74061285	174	2.774264	0.079896	0.442472	0.321296
18	74208766	74326105	Del	18	74277239	74277430	chr18:74277239-74277430	191	3.683893	0.085509	0.443018	0.323148
18	74208766	74326105	Del	18	74277589	74278024	chr18:74277589-74278024	435	3.683893	0.085509	0.443018	0.323148
18	74208766	74326105	Del	18	74280838	74280979	chr18:74280838-74280979	141	3.683893	0.085509	0.443018	0.323148
18	74208766	74326105	Del	18	74292470	74292738	chr18:74292470-74292738	268	3.683893	0.085509	0.443018	0.323148
18	74361114	74683072	Del	18	74399023	74399139	chr18:74399023-74399139	116	3.332795	0.083404	0.443808	0.323148
19	1100074	1107035	Del	19	1101850	1102062	chr19:1101850-1102062	212	29.328384	0.175129	0.408419	0.334259
19	1517292	1535945	Del	19	1522879	1523112	chr19:1522879-1523112	233	31.660275	0.181344	0.41276	0.336111
19	1873720	1907479	Del	19	1901962	1902304	chr19:1901962-1902304	342	30.919364	0.179339	0.413169	0.332407
19	2036916	2060089	Del	19	2056461	2056895	chr19:2056461-2056895	434	27.822126	0.170918	0.40401	0.32963
19	2036916	2060089	Del	19	2059605	2060167	chr19:2059605-2060167	484	27.822126	0.170918	0.40401	0.32963
19	2064619	2106696	Del	19	2064980	2065181	chr19:2064980-2065181	201	26.866673	0.168312	0.402927	0.32963
1	9211523	9291036	Del	1	9222919	9223181	chr1:9222919-9223181	262	34.275291	0.188161	0.430407	0.406481
1	9211523	9291036	Del	1	9223692	9223875	chr1:9223692-9223875	183	34.275291	0.188161	0.430407	0.406481
1	9211523	9291036	Del	1	9223907	9224260	chr1:9223907-9224260	353	34.275291	0.188161	0.430407	0.406481
1	9211523	9291036	Del	1	9224991	9225286	chr1:9224991-9225286	295	34.275291	0.188161	0.430407	0.406481
1	9211523	9291036	Del	1	9225492	9225752	chr1:9225492-9225752	260	34.275291	0.188161	0.430407	0.406481
1	9211523	9291036	Del	1	9241165	9241560	chr1:9241165-9241560	395	34.275291	0.188161	0.430407	0.406481
1	9211523	9291036	Del	1	9254228	9254398	chr1:9254228-9254398	170	34.275291	0.188161	0.430407	0.406481
1	9211523	9291036	Del	1	9256119	9256636	chr1:9256119-9256636	517	34.275291	0.188161	0.430407	0.406481
1	9211523	9291036	Del	1	9261625	9261944	chr1:9261625-9261944	319	34.275291	0.188161	0.430407	0.406481
19	2284284	2311780	Del	19	2287726	2288039	chr19:2287726-2288039	313	24.465696	0.161596	0.40105	0.325926
19	2473581	2507997	Del	19	2478921	2479315	chr19:2478921-2479315	394	21.131935	0.151972	0.394311	0.314815
19	2473581	2507997	Del	19	2494705	2495117	chr19:2494705-2495117	412	21.131935	0.151972	0.394311	0.314815
19	2473581	2507997	Del	19	2507206	2507458	chr19:2507206-2507458	252	21.131935	0.151972	0.394311	0.314815
19	284018	305405	Del	19	289700	289869	chr19:289700-289869	169	29.441436	0.175429	0.413344	0.327778
19	284018	305405	Del	19	290136	290651	chr19:290136-290651	515	29.441436	0.175429	0.413344	0.327778
19	2868271	2897133	Del	19	2888802	2889178	chr19:2888802-2889178	376	19.26572	0.146358	0.391872	0.312963
