Disease	Resource	Chr	Strand	Coordinate	Region	ProbeID	GeneID	GeneName	GeneType	TranscriptID	TranscriptName	TranscriptType	Methylation Status	Pvalue	FDR	Methylation Difference	Meancase	Meancontrol
Breast invasive carcinoma	TCGA	chr6	-	29447133	intron	cg13501616	ENSG00000204694.9	OR11A1	protein_coding	ENST00000377149.4	OR11A1-002	protein_coding	hypomethylation	1.08e-41	3.34e-40	-0.344289803344576	0.446120823719727	0.790410627064303
Breast invasive carcinoma	TCGA	chr6	-	29446978	intron	cg17280284	ENSG00000204694.9	OR11A1	protein_coding	ENST00000377149.4	OR11A1-002	protein_coding	hypomethylation	2.66e-48	1.2e-46	-0.318899951408524	0.471830742563794	0.790730693972318
Breast invasive carcinoma	TCGA	chr6	-	29487479	1_exon	cg00237606	ENSG00000204687.4	MAS1L	protein_coding	ENST00000377127.4	MAS1L-001	protein_coding	hypomethylation	2.46e-42	7.9e-41	-0.341608143924192	0.491358501138824	0.832966645063017
Breast invasive carcinoma	TCGA	chr6	-	29487096	1_exon	cg09083279	ENSG00000204687.4	MAS1L	protein_coding	ENST00000377127.4	MAS1L-001	protein_coding	hypomethylation	2.32e-39	6.25e-38	-0.312077855808746	0.388580418949839	0.700658274758585
Breast invasive carcinoma	TCGA	chr6	-	29486846	1_exon	cg12423733	ENSG00000204687.4	MAS1L	protein_coding	ENST00000377127.4	MAS1L-001	protein_coding	hypomethylation	4.93e-63	5.12e-61	-0.371708229459424	0.345095829165951	0.716804058625374
Breast invasive carcinoma	TCGA	chr6	-	29486978	1_exon	cg25730428	ENSG00000204687.4	MAS1L	protein_coding	ENST00000377127.4	MAS1L-001	protein_coding	hypomethylation	3.89e-48	1.73e-46	-0.304848467814391	0.440044389957731	0.744892857772121
Breast invasive carcinoma	TCGA	chr6	-	29557946	intron	cg14809932	ENSG00000204681.9	GABBR1	protein_coding	ENST00000355973.6	GABBR1-002	protein_coding	hypomethylation	4.4e-44	1.56e-42	-0.326588875349737	0.531529501143183	0.85811837649292
Breast invasive carcinoma	TCGA	chr6	-	29555815	3'UTR	cg24058145	ENSG00000204681.9	GABBR1	protein_coding	ENST00000355973.6	GABBR1-002	protein_coding	hypomethylation	2.01e-48	9.11e-47	-0.339225635761319	0.514754081486777	0.853979717248096
Breast invasive carcinoma	TCGA	chr6	-	29580914	intron	cg06308109	ENSG00000204681.9	GABBR1	protein_coding	ENST00000355973.6	GABBR1-002	protein_coding	hypomethylation	8.35e-55	5.43e-53	-0.313771275331743	0.494306079016429	0.808077354348173
Breast invasive carcinoma	TCGA	chr6	+	31664020	TSS1500	cg06473363	ENSG00000204435.12	CSNK2B	protein_coding	ENST00000375885.7	CSNK2B-004	protein_coding	hypermethylation	5.46e-54	3.38e-52	0.305669081562121	0.721629992792795	0.415960911230674
Breast invasive carcinoma	TCGA	chr6	-	32197024	genebody	cg06023661	ENSG00000204301.6	NOTCH4	protein_coding	ENST00000375023.3	NOTCH4-001	protein_coding	hypermethylation	2.13e-28	3e-27	0.32095532732336	0.414082779900252	0.0931274525768916
Breast invasive carcinoma	TCGA	chr6	-	32406977	intron	cg25391023	ENSG00000204290.9	BTNL2	protein_coding	ENST00000446536.2	BTNL2-003	protein_coding	hypomethylation	1.53e-50	7.71e-49	-0.308302985911161	0.426702629187646	0.735005615098807
Breast invasive carcinoma	TCGA	chr6	+	32441609	intron	cg23732629	ENSG00000204287.12	HLA-DRA	protein_coding	ENST00000374982.5	HLA-DRA-002	protein_coding	hypomethylation	6.4e-38	1.59e-36	-0.31236338660391	0.436677121729782	0.749040508333691
Breast invasive carcinoma	TCGA	chr6	-	33193556	TSS1500	cg03949284	ENSG00000204248.9	COL11A2	protein_coding	ENST00000395194.1	COL11A2-003	protein_coding	hypermethylation	6.24e-38	1.55e-36	0.36067111418447	0.421290636012053	0.0606195218275828
Breast invasive carcinoma	TCGA	chr6	-	33193551	TSS1500	cg08481075	ENSG00000204248.9	COL11A2	protein_coding	ENST00000395194.1	COL11A2-003	protein_coding	hypermethylation	1.27e-61	1.23e-59	0.501656191240762	0.638087903170253	0.136431711929491
Breast invasive carcinoma	TCGA	chr6	-	33193499	TSS1500	cg09844474	ENSG00000204248.9	COL11A2	protein_coding	ENST00000395194.1	COL11A2-003	protein_coding	hypermethylation	2.7e-38	6.85e-37	0.323991803088778	0.409866671348212	0.0858748682594341
Breast invasive carcinoma	TCGA	chr6	-	33193515	TSS1500	cg13683990	ENSG00000204248.9	COL11A2	protein_coding	ENST00000395194.1	COL11A2-003	protein_coding	hypermethylation	9.56e-47	3.94e-45	0.359197414813251	0.445196686594908	0.0859992717816575
Breast invasive carcinoma	TCGA	chr6	-	33193661	3'UTR	cg16634404	ENSG00000204231.9	RXRB	protein_coding	ENST00000374680.3	RXRB-001	protein_coding	hypermethylation	4.25e-88	2.03e-85	0.310388439057804	0.681495351250903	0.371106912193099
Breast invasive carcinoma	TCGA	chr6	-	33193513	TSS1500	cg25459558	ENSG00000204248.9	COL11A2	protein_coding	ENST00000395194.1	COL11A2-003	protein_coding	hypermethylation	3.32e-39	8.89e-38	0.406370593298057	0.472337055252373	0.0659664619543163
Breast invasive carcinoma	TCGA	chr6	-	33180120	intron	cg09261794	ENSG00000204248.9	COL11A2	protein_coding	ENST00000457788.4	COL11A2-002	protein_coding	hypomethylation	2.71e-35	5.8e-34	-0.336402418062724	0.469257510047944	0.805659928110668
Breast invasive carcinoma	TCGA	chr6	-	34598468	intron	cg02827572	ENSG00000196821.8	C6orf106	protein_coding	ENST00000374021.1	C6orf106-002	protein_coding	hypomethylation	4.82e-38	1.21e-36	-0.307934463531038	0.453965921269357	0.761900384800395
Breast invasive carcinoma	TCGA	chr6	+	35017153	intron	cg07207982	ENSG00000064999.13	ANKS1A	protein_coding	ENST00000360359.4	ANKS1A-001	protein_coding	hypermethylation	3.44e-77	8.13e-75	0.326018171619267	0.792017811221305	0.465999639602038
Breast invasive carcinoma	TCGA	chr6	+	35017059	intron	cg08194377	ENSG00000064999.13	ANKS1A	protein_coding	ENST00000360359.4	ANKS1A-001	protein_coding	hypermethylation	3.1e-50	1.54e-48	0.305625439146615	0.688873878728193	0.383248439581579
Breast invasive carcinoma	TCGA	chr6	-	35490639	intron	cg20595752	ENSG00000007866.17	TEAD3	protein_coding	ENST00000338863.10	TEAD3-001	protein_coding	hypermethylation	3.55e-74	6.97e-72	0.340991962007131	0.634075809277637	0.293083847270506
Breast invasive carcinoma	TCGA	chr6	-	35512133	intron	cg12827262	ENSG00000112041.11	TULP1	protein_coding	ENST00000428978.1	TULP1-001	protein_coding	hypermethylation	5.37e-34	1.06e-32	0.307289048234163	0.456998707813424	0.149709659579261
Breast invasive carcinoma	TCGA	chr6	-	35511851	intron	cg15219228	ENSG00000112041.11	TULP1	protein_coding	ENST00000428978.1	TULP1-001	protein_coding	hypermethylation	2.39e-76	5.34e-74	0.511230598225308	0.627413938311398	0.11618334008609
Breast invasive carcinoma	TCGA	chr6	-	35511871	intron	cg24281267	ENSG00000112041.11	TULP1	protein_coding	ENST00000428978.1	TULP1-001	protein_coding	hypermethylation	9.44e-92	5.73e-89	0.460609908107222	0.685671586525228	0.225061678418006
Breast invasive carcinoma	TCGA	chr6	+	36285322	intron	cg00336320	ENSG00000180316.10	PNPLA1	protein_coding	ENST00000394571.3	PNPLA1-004	protein_coding	hypermethylation	2.89e-90	1.61e-87	0.319109668733262	0.492316171952112	0.173206503218849
Breast invasive carcinoma	TCGA	chr6	+	36285249	intron	cg15634980	ENSG00000180316.10	PNPLA1	protein_coding	ENST00000394571.3	PNPLA1-004	protein_coding	hypermethylation	5.16e-42	1.63e-40	0.315225488357941	0.401825927945495	0.0866004395875545
Breast invasive carcinoma	TCGA	chr6	-	36789053	intron	cg23309670	ENSG00000124772.10	CPNE5	protein_coding	ENST00000244751.5	CPNE5-001	protein_coding	hypermethylation	8.5e-47	3.51e-45	0.356663044869677	0.559147791432044	0.202484746562367
Breast invasive carcinoma	TCGA	chr6	-	38262334	intron	cg22198603	ENSG00000183826.15	BTBD9	protein_coding	ENST00000419706.5	BTBD9-005	protein_coding	hypomethylation	2.34e-106	3.25e-103	-0.389833700765491	0.265408879909442	0.655242580674933
Breast invasive carcinoma	TCGA	chr6	-	40395445	intron	cg18454510	ENSG00000156564.8	LRFN2	protein_coding	ENST00000338305.6	LRFN2-001	protein_coding	hypomethylation	3.16e-62	3.14e-60	-0.342585251462864	0.442144494120654	0.784729745583518
Breast invasive carcinoma	TCGA	chr6	+	42178216	intron	cg19653212	ENSG00000048545.12	GUCA1A	protein_coding	ENST00000372958.1	GUCA1A-001	protein_coding	hypermethylation	8.36e-53	4.81e-51	0.403280753039171	0.54933990434533	0.14605915130616
Breast invasive carcinoma	TCGA	chr6	-	42429383	intron	cg09804858	ENSG00000124496.11	TRERF1	protein_coding	ENST00000354325.2	TRERF1-003	protein_coding	hypomethylation	7.08e-37	1.66e-35	-0.333054931875055	0.375800137807969	0.708855069683023
Breast invasive carcinoma	TCGA	chr6	+	42771229	intron	cg14931854	ENSG00000112624.11	GLTSCR1L	protein_coding	ENST00000614467.3	GLTSCR1L-202	protein_coding	hypermethylation	9.33e-33	1.72e-31	0.311592680794948	0.660493557369424	0.348900876574476
Breast invasive carcinoma	TCGA	chr6	+	43243475	TSS1500	cg16620382	ENSG00000146216.10	TTBK1	protein_coding	ENST00000259750.7	TTBK1-001	protein_coding	hypermethylation	1.84e-34	3.75e-33	0.446850748926767	0.511723507030129	0.0648727581033624
Breast invasive carcinoma	TCGA	chr6	+	43243470	TSS1500	cg27363327	ENSG00000146216.10	TTBK1	protein_coding	ENST00000259750.7	TTBK1-001	protein_coding	hypermethylation	1.09e-29	1.67e-28	0.413466724924215	0.485393575209979	0.0719268502857639
Breast invasive carcinoma	TCGA	chr6	+	43645658	intron	cg06924241	ENSG00000172426.14	RSPH9	protein_coding	ENST00000372163.4	RSPH9-002	protein_coding	hypermethylation	1.26e-30	2.03e-29	0.316399577041256	0.412858102506633	0.0964585254653768
Breast invasive carcinoma	TCGA	chr6	+	44270491	TSS1500	cg08290850	ENSG00000178233.16	TMEM151B	protein_coding	ENST00000438774.2	TMEM151B-003	protein_coding	hypermethylation	1.81e-32	3.27e-31	0.318903597743157	0.469133920260359	0.150230322517202
Breast invasive carcinoma	TCGA	chr6	+	44415592	intron	cg05318503	ENSG00000096401.7	CDC5L	protein_coding	ENST00000371477.3	CDC5L-001	protein_coding	hypomethylation	3.57e-42	1.13e-40	-0.30362943175567	0.553423601014115	0.857053032769786
Breast invasive carcinoma	TCGA	chr6	+	45454383	intron	cg22328837	ENSG00000124813.19	RUNX2	protein_coding	ENST00000625924.1	RUNX2-010	protein_coding	hypomethylation	5.02e-38	1.26e-36	-0.348762872199428	0.3972094620203	0.745972334219728
Breast invasive carcinoma	TCGA	chr6	+	45608651	intron	cg03649855	ENSG00000124813.19	RUNX2	protein_coding	ENST00000576263.4	RUNX2-008	protein_coding	hypomethylation	4.16e-56	2.9e-54	-0.315365394116551	0.379759594040312	0.695124988156863
Breast invasive carcinoma	TCGA	chr6	+	45556609	intron	cg22153312	ENSG00000124813.19	RUNX2	protein_coding	ENST00000576263.4	RUNX2-008	protein_coding	hypermethylation	5.95e-48	2.62e-46	0.337388704444205	0.560998152275047	0.223609447830842
Breast invasive carcinoma	TCGA	chr6	-	49713678	TSS200	cg12440062	ENSG00000124490.12	CRISP2	protein_coding	ENST00000339139.4	CRISP2-001	protein_coding	hypermethylation	1.86e-38	4.77e-37	0.309858121794661	0.61452010845445	0.304661986659789
Breast invasive carcinoma	TCGA	chr6	-	49713594	TSS200	cg26715042	ENSG00000124490.12	CRISP2	protein_coding	ENST00000339139.4	CRISP2-001	protein_coding	hypermethylation	3.4e-37	8.09e-36	0.312999408260605	0.493068542265245	0.18006913400464
Breast invasive carcinoma	TCGA	chr6	+	50714997	intron	cg05255522	ENSG00000008197.4	TFAP2D	protein_coding	ENST00000008391.3	TFAP2D-001	protein_coding	hypermethylation	5.14e-49	2.4e-47	0.359741864417616	0.410332050360273	0.050590185942657
Breast invasive carcinoma	TCGA	chr6	+	54262551	intron	cg26926765	ENSG00000146147.13	MLIP	protein_coding	ENST00000502396.4	MLIP-008	protein_coding	hypomethylation	1.58e-54	1.01e-52	-0.33585345768267	0.415350545975104	0.751204003657774
Breast invasive carcinoma	TCGA	chr6	+	57370609	intron	cg08108224	ENSG00000146143.16	PRIM2	protein_coding	ENST00000615550.3	PRIM2-001	protein_coding	hypomethylation	6.54e-56	4.51e-54	-0.353501760474027	0.380701885723316	0.734203646197342
Breast invasive carcinoma	TCGA	chr6	-	64504942	intron	cg23028841	ENSG00000188107.12	EYS	protein_coding	ENST00000370616.5	EYS-201	protein_coding	hypomethylation	1.04e-40	3.04e-39	-0.325441727798537	0.559315321411624	0.884757049210161
Breast invasive carcinoma	TCGA	chr6	-	70957364	TSS1500	cg18868483	ENSG00000112309.9	B3GAT2	protein_coding	ENST00000615536.1	B3GAT2-201	protein_coding	hypermethylation	2.72e-36	6.17e-35	0.301031496893539	0.414195644838862	0.113164147945323
Breast invasive carcinoma	TCGA	chr6	+	80164052	intron	cg12044693	ENSG00000083123.13	BCKDHB	protein_coding	ENST00000320393.8	BCKDHB-004	protein_coding	hypomethylation	1.04e-53	6.33e-52	-0.358710590035366	0.408752495096742	0.767463085132108
Breast invasive carcinoma	TCGA	chr6	+	85449254	TSS1500	cg25262528	ENSG00000135318.10	NT5E	protein_coding	ENST00000257770.6	NT5E-001	protein_coding	hypermethylation	5.52e-85	2.18e-82	0.382547282878491	0.645168935727915	0.262621652849424
Breast invasive carcinoma	TCGA	chr6	+	85449479	TSS1500	cg13315970	ENSG00000135318.10	NT5E	protein_coding	ENST00000257770.6	NT5E-001	protein_coding	hypermethylation	5.52e-38	1.38e-36	0.366154713781925	0.49367131902482	0.127516605242896
Breast invasive carcinoma	TCGA	chr6	+	85449492	TSS1500	cg21730993	ENSG00000135318.10	NT5E	protein_coding	ENST00000257770.6	NT5E-001	protein_coding	hypermethylation	1.68e-33	3.22e-32	0.351821030998066	0.457013007069721	0.105191976071655
Breast invasive carcinoma	TCGA	chr6	-	89375831	intron	cg26684776	ENSG00000025039.13	RRAGD	protein_coding	ENST00000359203.3	RRAGD-002	protein_coding	hypomethylation	7.88e-108	1.21e-104	-0.36828192781719	0.315982756935474	0.684264684752664
Breast invasive carcinoma	TCGA	chr6	+	99608911	intron	cg04974062	ENSG00000112238.11	PRDM13	protein_coding	ENST00000369215.4	PRDM13-002	protein_coding	hypermethylation	2.81e-44	1e-42	0.369478868813035	0.608567292869506	0.239088424056471
Breast invasive carcinoma	TCGA	chr6	+	99609267	genebody	cg18924324	ENSG00000112238.11	PRDM13	protein_coding	ENST00000369215.4	PRDM13-002	protein_coding	hypermethylation	1.06e-42	3.46e-41	0.439486301223405	0.544412887671721	0.104926586448316
Breast invasive carcinoma	TCGA	chr6	+	99609284	genebody	cg19223299	ENSG00000112238.11	PRDM13	protein_coding	ENST00000369215.4	PRDM13-002	protein_coding	hypermethylation	2.53e-37	6.08e-36	0.312390986898922	0.356552511499766	0.0441615246008438
Breast invasive carcinoma	TCGA	chr6	+	99613235	genebody	cg17302155	ENSG00000112238.11	PRDM13	protein_coding	ENST00000369215.4	PRDM13-002	protein_coding	hypermethylation	1.68e-65	1.99e-63	0.438875449987762	0.503309157097846	0.0644337071100847
Breast invasive carcinoma	TCGA	chr6	+	99613431	genebody	cg25051341	ENSG00000112238.11	PRDM13	protein_coding	ENST00000369215.4	PRDM13-002	protein_coding	hypermethylation	6.89e-35	1.44e-33	0.316745524688604	0.369104577907317	0.0523590532187126
Breast invasive carcinoma	TCGA	chr6	-	100465070	TSS1500	cg17380661	ENSG00000112246.8	SIM1	protein_coding	ENST00000262901.4	SIM1-201	protein_coding	hypermethylation	9.72e-51	4.97e-49	0.403363336699213	0.501538472200666	0.0981751355014529
Breast invasive carcinoma	TCGA	chr6	-	100465030	TSS1500	cg21684012	ENSG00000112246.8	SIM1	protein_coding	ENST00000262901.4	SIM1-201	protein_coding	hypermethylation	8.61e-50	4.17e-48	0.344786380227724	0.428663382437142	0.0838770022094174
Breast invasive carcinoma	TCGA	chr6	-	100465064	TSS1500	cg27252696	ENSG00000112246.8	SIM1	protein_coding	ENST00000262901.4	SIM1-201	protein_coding	hypermethylation	1.35e-54	8.64e-53	0.437448076919061	0.544986378147815	0.107538301228754
Breast invasive carcinoma	TCGA	chr6	-	100463825	TSS200	cg04927931	ENSG00000112246.8	SIM1	protein_coding	ENST00000262901.4	SIM1-201	protein_coding	hypermethylation	1.96e-35	4.22e-34	0.373822872323568	0.564520456080113	0.190697583756545
Breast invasive carcinoma	TCGA	chr6	-	100463833	TSS200	cg21063722	ENSG00000112246.8	SIM1	protein_coding	ENST00000262901.4	SIM1-201	protein_coding	hypermethylation	1.88e-38	4.81e-37	0.385920060486839	0.549863865191487	0.163943804704648
Breast invasive carcinoma	TCGA	chr6	+	101402062	intron	cg19155518	ENSG00000164418.18	GRIK2	protein_coding	ENST00000358361.6	GRIK2-008	protein_coding	hypermethylation	2.04e-34	4.13e-33	0.334642515804457	0.396757517970522	0.0621150021660658
Breast invasive carcinoma	TCGA	chr6	+	107495473	intron	cg05726239	ENSG00000112320.10	SOBP	protein_coding	ENST00000618129.1	SOBP-201	protein_coding	hypermethylation	1.24e-36	2.87e-35	0.302149696206052	0.465153629882137	0.163003933676084
Breast invasive carcinoma	TCGA	chr6	-	107824170	5'UTR	cg17388996	ENSG00000146285.12	SCML4	protein_coding	ENST00000369020.6	SCML4-005	protein_coding	hypomethylation	1.13e-92	7.1e-90	-0.361461272225149	0.24723439438784	0.608695666612989
Breast invasive carcinoma	TCGA	chr6	-	107824216	5'UTR	cg27353361	ENSG00000146285.12	SCML4	protein_coding	ENST00000369020.6	SCML4-005	protein_coding	hypomethylation	2.56e-76	5.71e-74	-0.317547535503585	0.208421915384583	0.525969450888168
Breast invasive carcinoma	TCGA	chr6	-	108119135	intron	cg08382226	ENSG00000081087.13	OSTM1	protein_coding	ENST00000440575.5	OSTM1-006	protein_coding	hypermethylation	2.37e-33	4.52e-32	0.352585233504755	0.439425165904628	0.0868399323998727
Breast invasive carcinoma	TCGA	chr6	-	108119399	intron	cg16629469	ENSG00000081087.13	OSTM1	protein_coding	ENST00000440575.5	OSTM1-006	protein_coding	hypermethylation	2.77e-44	9.9e-43	0.443517547537312	0.514640469167913	0.071122921630601
Breast invasive carcinoma	TCGA	chr6	+	108168773	5'UTR	cg04407470	ENSG00000112333.10	NR2E1	protein_coding	ENST00000426403.1	NR2E1-003	protein_coding	hypermethylation	1.05e-27	1.42e-26	0.333899674561407	0.38402102802422	0.0501213534628131
Breast invasive carcinoma	TCGA	chr6	+	108169691	intron	cg25775494	ENSG00000112333.10	NR2E1	protein_coding	ENST00000426403.1	NR2E1-003	protein_coding	hypermethylation	3.62e-57	2.69e-55	0.312448164020781	0.472532863680944	0.160084699660163
Breast invasive carcinoma	TCGA	chr6	+	109979872	1_exon	cg11671688	ENSG00000146360.8	GPR6	protein_coding	ENST00000275169.4	GPR6-001	protein_coding	hypermethylation	1.51e-38	3.89e-37	0.310020179923493	0.494734111041868	0.184713931118375
Breast invasive carcinoma	TCGA	chr6	-	111684004	intron	cg16860392	ENSG00000010810.16	FYN	protein_coding	ENST00000368678.7	FYN-017	protein_coding	hypermethylation	1.96e-81	6.07e-79	0.347517633144582	0.78694737036022	0.439429737215638
Breast invasive carcinoma	TCGA	chr6	+	116190654	intron	cg01820962	ENSG00000178425.12	NT5DC1	protein_coding	ENST00000319550.7	NT5DC1-002	protein_coding	hypermethylation	7.03e-47	2.92e-45	0.300578648234537	0.735730491982569	0.435151843748032
Breast invasive carcinoma	TCGA	chr6	+	117270664	genebody	cg20844851	ENSG00000170162.12	VGLL2	protein_coding	ENST00000326274.5	VGLL2-002	protein_coding	hypermethylation	2.06e-30	3.29e-29	0.350997729029295	0.423429627080732	0.0724318980514371
Breast invasive carcinoma	TCGA	chr6	+	117908569	intron	cg01995743	ENSG00000196376.9	SLC35F1	protein_coding	ENST00000360388.7	SLC35F1-001	protein_coding	hypermethylation	3.01e-35	6.43e-34	0.339098032372493	0.383819229024519	0.0447211966520262
Breast invasive carcinoma	TCGA	chr6	+	117939657	intron	cg07845352	ENSG00000196376.9	SLC35F1	protein_coding	ENST00000360388.7	SLC35F1-001	protein_coding	hypomethylation	2.54e-34	5.14e-33	-0.304643059859048	0.529375430100262	0.834018489959311
Breast invasive carcinoma	TCGA	chr6	+	118266027	intron	cg14224444	ENSG00000196376.9	SLC35F1	protein_coding	ENST00000621341.1	SLC35F1-201	protein_coding	hypomethylation	1.05e-47	4.55e-46	-0.330747020182621	0.44399733387155	0.77474435405417
Breast invasive carcinoma	TCGA	chr6	-	118711039	TSS1500	cg10164393	ENSG00000111860.12	CEP85L	protein_coding	ENST00000392500.6	CEP85L-003	protein_coding	hypomethylation	1.53e-58	1.23e-56	-0.342654214959711	0.472227350762735	0.814881565722446
Breast invasive carcinoma	TCGA	chr6	+	122996342	TSS1500	cg10182317	ENSG00000146352.11	CLVS2	protein_coding	ENST00000368438.1	CLVS2-002	protein_coding	hypermethylation	1.87e-29	2.81e-28	0.32478469612097	0.383028482424362	0.0582437863033928
