gene_name	log2FC
CCL14	-3.17346788222034
GOLGA6L1	2.33567858308645
H2BC6	3.03257179460696
RIBC2	1.84562912335087
LHX1	6.244124256226
H4C4	3.97701607772385
USH1G	1.50876296407422
H3C8	3.07776726302986
H3C6	1.40990068966173
ELOA3C	2.41210300997463
H4C5	4.19518336565178
H4C9	1.9881097260434
TMEM265	1.9479797390606
FOXD1	2.98764063792144
H2AB3	1.35405015146803
H2AC4	3.48214867152557
LOC102724488	-1.08977554812657
H2BC3	4.27693022365123
PRR36	2.21415959031041
H2BC17	4.81328971514218
C7orf77	2.19230461532666
H3C11	4.53821202630977
TBC1D3C	1.08109593974217
FAM25C	2.43642708625764
TBC1D3E	3.35482623337008
H4C1	3.90446975373837
NR2E3	1.02177216683922
KCNE1B	-3.04010469958474
TP53TG3F	-1.20872497801399
H3C7	3.81109023878212
ECSCR	-1.77558329090886
H4C13	4.12217511709965
H2AC15	2.53953307071697
GRIP2	-1.04123344979906
C10orf142	-2.12428230342335
H2BC9	3.27309551806324
ANTXRL	-1.32850709341963
PADI6	1.95856795619796
GGTLC3	-1.33850459748368
PANO1	1.10279631403388
SYN2	-2.79728637317807
TBC1D3F	1.23532498040332
TBC1D3K	2.19594959009408
H2BU1	2.4798285206416
ADRA2B	-1.13857717010213
RIMBP3B	1.43763592489458
H2BC14	5.05741925663517
MUC5AC	4.32405814668202
EPOP	1.05582216388101
GAGE12B	5.55704593340271
SRD5A2	2.5421921562782
GPIHBP1	-3.54075608434156
FOXD4L6	1.61633076345696
OR10A6	-2.58085348133224
TBC1D22A-AS1	2.02344364693881
TEX13C	2.71935169968569
LBHD2	-1.356605361242
